marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	helpful_total_ratio	review_month
US	20560131	R3VNDUASP6N0Z9	B00APV7OWG	443954263	onei mk-ii air ionique hair dryer with ionic generator for professional blowouts	Beauty	3	0	0	N	Y	three stars	buttons interfere with handle always turning off	2015-08-19	NaN	2015-08-01
US	4585192	R1GHTPX91G2NAU	B000H0XV3G	963066492	vidal sassoon vs547 1875w tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	five stars	works great just what i wanted	2015-08-19	NaN	2015-08-01
US	52803739	R3U9MSW3FCB3KK	B00006IV22	357308868	conair 1875 watt dual voltage folding handle hair dryer	Beauty	5	0	0	N	Y	works anywhere	traveling abroad most foreign countries use 220 vac instead of the usa 120 vac this means that if you try your hair dryer overseas it will work for about 1 second and fail this unit has a voltage selector switch so it will work no matter what the voltage is folds to much smaller unit name branded remember to buy the correct country plug adaptor	2015-08-19	NaN	2015-08-01
US	14632198	R2QP950SX68QYZ	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	love it	love love love it best one yet	2015-08-19	NaN	2015-08-01
US	10919717	R207XVWE53FV0O	B000H0XV3G	963066492	vidal sassoon vs547 1875w tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	he seems to enjoy it	my boyfriend uses this more than i do he seems to enjoy it	2015-08-19	NaN	2015-08-01
US	29650522	R3H4UAA6ZKS3NB	B0027SU9JU	918034537	revlon 1875w volumizing turbo hair dryer	Beauty	5	0	0	N	Y	works great	i use it on my curly air works great	2015-08-19	NaN	2015-08-01
US	16119265	R1T0RWN3BW405D	B00SKQFT4I	593915883	xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony)	Beauty	4	0	1	N	Y	feels well made but a little heavy in hand	cons i took a star away because this is very heavy in hand and awkwardly balanced and that is without adding the removable tip the pros it came impressivelybeautifully packaged it looks beautiful feels well made it has a lot of drying power and is not too loud	2015-08-19	0	2015-08-01
US	3449222	R3SKWR23KH1QPA	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	five stars	i just love it	2015-08-18	NaN	2015-08-01
US	11232010	R1VFE2X5RAPWZ	B00009YJSJ	109106777	conair wallmount 1600 watt hair dryer with led night light; white	Beauty	4	0	0	N	Y	four stars	god product	2015-08-18	NaN	2015-08-01
US	23643577	R1MLIC8RWA5SQU	B000H0XV3G	963066492	vidal sassoon vs547 1875w tourmaline ceramic hair dryer	Beauty	1	0	0	N	Y	one star	does not turn off	2015-08-18	NaN	2015-08-01
US	4102355	R1ZRF2TKBU3QHG	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	3	0	0	N	Y	true to its name	it stays true to its name as it is indeed mini and i wouldnt buy this if i have thicker hair	2015-08-18	NaN	2015-08-01
US	30477910	R2UBE6B90YYGJ6	B00SKQFT4I	593915883	xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony)	Beauty	1	1	1	N	Y	worth itno	this was for 3 months the best investment yet for my hair i have used a cheaper hair dryer forever but this was worth every penny however it broke and will not shoot out and warm it hot air most disappointing product yet in amazon i have bought because it worked for awhile so well i have to purchase a new hair dryerunfortunately it wont be this one again as a woman who takes pride in her hair i need something more reliable and safe	2015-08-18	1	2015-08-01
US	23227968	R36J7XQGK773PO	B0015YFTTC	983445543	oster professional wall hair dryer 76932-710	Beauty	5	0	0	N	Y	great hair dryer	great hair dryer love having the hair dryer ready to use but out of the way mounted to the wall we have one in each bathroom	2015-08-18	NaN	2015-08-01
US	30180318	R210GWU074SB0R	B007ROD3O2	614083399	salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available	Beauty	5	0	1	N	Y	she said it feels like a real saloon	my wife loves this thing she said it feels like a real saloon	2015-08-18	0	2015-08-01
US	37516936	R3RI44VDBL7VV2	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	five stars	love this hair dryer	2015-08-18	NaN	2015-08-01
US	26733607	R1L1XEPY4VKLQS	B00070E8IS	531479992	elchim professional 2001 classic hair dryer (colors may vary)	Beauty	5	0	0	N	Y	five stars	best dryer i have ever owned	2015-08-18	NaN	2015-08-01
US	11618740	R1M07XWDQ6WX7P	B0027SU9JU	918034537	revlon 1875w volumizing turbo hair dryer	Beauty	1	0	1	N	Y	one star	junk the diffuser does not fit on the dryer my whole reason for purchasing this item	2015-08-18	0	2015-08-01
US	7969238	R3QRN258JRPJKZ	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	five stars	very nice hair dryer and good price too	2015-08-18	NaN	2015-08-01
US	50792115	RRMBIV919OM0G	B00006IV22	357308868	conair 1875 watt dual voltage folding handle hair dryer	Beauty	1	1	1	N	Y	one star	did not work in italy	2015-08-18	1	2015-08-01
US	52861660	R22VIDOXE2PYLS	B0002G214U	685652978	conair soft bonnet hair dryer 1 ea	Beauty	3	1	1	N	Y	three stars	gets the job done downfall is the bonnet connection keeps popping off so you must keep reattaching it	2015-08-18	1	2015-08-01
US	163128	R2D99YJ18OUBRU	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	five stars	good	2015-08-18	NaN	2015-08-01
US	13215402	R1W7BTEX3JEZMH	B000065DJY	919751065	revlon 1875w volumizing hair dryer	Beauty	3	0	0	N	Y	dryer works great but be careful with cord	dryer works great but be careful with cord last one the cord worked free from dryer and it was shooting sparks out of cord	2015-08-17	NaN	2015-08-01
US	15977135	R2U055A6I1X225	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	4	0	0	N	Y	seems very sturdy high setting very strong but quite	quite compact seems very sturdy high setting very strong but quite loud	2015-08-17	NaN	2015-08-01
US	24941423	R3F1WC765VILDD	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	5	0	0	N	Y	five stars	it is everything i expected	2015-08-17	NaN	2015-08-01
US	23367914	R2K6WNOJGM7LB4	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	5	0	0	N	Y	five stars	works great	2015-08-17	NaN	2015-08-01
US	16106520	R11O7ENEWWLLH3	B000FS1W4U	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	3	0	1	N	Y	not very powerful but its cute	i have had alot of hair dryers over the years i liked this one because it was pink and i could order it on amazon prime howeverthe highest setting blows more like a mediumlow setting which just erks me if you have thin hair you probably wont mind but if you have thicker hair like myself this is just pain annoying	2015-08-17	0	2015-08-01
US	27595940	RB2LW61J0SOH7	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	3	0	1	N	Y	but i was disappointed when i received it because the power cord is	bought as a replacement for the previous version of this dryer because it finally stopped working after more than 5 years but i was disappointed when i received it because the power cord is way too short and the power itself is not nearly as strong as the previous model itll work for now but i would definitely not buy it again	2015-08-17	0	2015-08-01
US	50658194	R1JV41KM7KTIDP	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	4	0	0	N	Y	but i like it	not use yet but i like it	2015-08-17	NaN	2015-08-01
US	44586413	RGAFV01913DK8	B001UE7D3W	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	five stars	woks good	2015-08-17	NaN	2015-08-01
US	46875500	R1TAYGEI12BB2P	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	4	0	0	N	Y	works very well i just wish it had a	works very well i just wish it had a simple onoff switch in addition to a multifunction slide switch just a small quibble	2015-08-17	NaN	2015-08-01
US	40249295	R2JCLV2VBASA0D	B003FBG88E	195677102	conair pro styler ionic conditioning hair dryer	Beauty	5	0	0	N	Y	five stars	conair always makes good products	2015-08-17	NaN	2015-08-01
US	47439252	R347OYE5NGYX2R	B0012DL8B4	897437023	conair vagabond folding handle 1875 watt compact hair dryer 1 ea	Beauty	5	0	0	N	Y	small compact powerful	small compact powerful	2015-08-17	NaN	2015-08-01
US	27887946	RHXHE5PZ138KX	B00APV7OWG	443954263	onei mk-ii air ionique hair dryer with ionic generator for professional blowouts	Beauty	1	1	2	N	Y	this is the worst hair dryer i have ever bought	i want you to send me a new one after 15 years of using this it blew up on me this is the worst hair dryer i have ever bought even my conair hair dryer from 15 years ago still works please contact me to send me a new one	2015-08-17	0.5	2015-08-01
US	42717870	R38XQFY2FM50T6	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	1	0	0	N	Y	waste of money	i bought this hair drier for my girlfriend 3 months ago expecting it to be great the attachments do not attach to the drier it is now useless to her and too late to exchange the product	2015-08-17	NaN	2015-08-01
US	37430454	R24K26HS4HRTZI	B004YZMKKU	258419037	john frieda(r) jf1r 1,875-watt hair dryer	Beauty	4	0	0	N	Y	its nice i thought the cool shot had a locking	its nice i thought the cool shot had a locking button but it doesnt that was the main reason i bought it it does work well and it doesnt seem to over heat like me other one	2015-08-16	NaN	2015-08-01
US	43445170	R2J8G406040BNS	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	must buy	the fan speed is stable and fastbr 3 temperature selection is very useful neither too cold nor too hot for me with short hairbr highly reommend	2015-08-16	NaN	2015-08-01
US	15844262	R2VG5HFLMOI9SN	B0027SU9JU	918034537	revlon 1875w volumizing turbo hair dryer	Beauty	3	0	0	N	Y	the hair dryer itself is great but the volumizing finger diffuser is terrible	the hair dryer itself is great but the volumizing finger diffuser is terrible the fingers on the attachment are made of rubber and break off	2015-08-16	NaN	2015-08-01
US	20582824	R3NY2QGY1RPPQG	B001AFFBCG	392681682	revlon 1875w compact travel hair dryer	Beauty	5	2	3	N	Y	compact powerful and easy to use	i just really like this hairdryer in fact i purchased this item to replace the exact same hairdryer which i had for probably about five years before it finally fizzled out its comfortable to hold it dries my long thick hair quickly no easy feat and leaves my hair smooth and shiny i initially replaced my old hairdryer with a different more expensive ionic hairdryer and didnt get the same results so i looked for an exact replacement on amazon and was pleasantly surprised to find it not to mention at such a good price needless to say i didnt hesitate to click the 34buy now with 1click34 button and im glad that i didbr br prosbr tourmaline ceramic technology emits infrared heat and negative ions which makes it gentler on hair and faster dryingbr lightweight comfortable to hold and usebr long cordbr foldable packs and stores easily and compactlybr br consbr doesnt have separate heat and speed settingsbr the onoff switch is a little difficult to usebr doesnt have a retractable cord	2015-08-16	0.6666666666666666	2015-08-01
US	7599424	R239WG6NZNVP7J	B00006IV22	357308868	conair 1875 watt dual voltage folding handle hair dryer	Beauty	1	4	4	N	Y	one star	junk highly not recomended it was broke for a week used	2015-08-16	1	2015-08-01
US	5215766	R1UBJXGXL32M3U	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	5	0	1	N	Y	five stars	i love it this dryer is prefect for my daughters and i	2015-08-16	0	2015-08-01
US	46619972	R1LU6MAM378SEH	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	2	1	1	N	Y	doesnt work for long	worked great for about 6 months then simply would no longer turn on	2015-08-15	1	2015-08-01
US	11482425	R3272AX2WU9XI8	B00JQIAUDY	888313825	andis 500-watt professional bonnet hair dryer, black (80610)	Beauty	4	1	1	N	Y	bonnet opening too small should be way more elastic so you can adjust it with the button	havent gotten to use it yet cant get the elastic in the bonnet to open wide enough to get over the rollers it is a painful attempt even without rollers i will have to go to joanns and get some elastic and rethread the bonnet opening first so when i finally get to use it i may review with you again did it removed the elastic and it works much better i will still put back in a much longer piece of elastic	2015-08-15	1	2015-08-01
US	40539300	R25JPULLFQ7YPQ	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	five stars	great quality	2015-08-15	NaN	2015-08-01
US	35244470	R19FEVT1FQGVEA	B008O1V33A	569841544	professional lightweight hair dryer	Beauty	5	0	0	N	Y	five stars	love it just did not get any papers to registerwarrantee on this product	2015-08-15	NaN	2015-08-01
US	27168857	R1334SZ1MRLOV1	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	awesome	its a bit heavy but i love it i have curly frizzy hair and it has helped control it the price it great too i cant compare it to a 34high end34 dryer but within this price range its 1	2015-08-15	NaN	2015-08-01
US	514930	REZY6JGJ99RDZ	B00BB8ZIW0	253917972	remington silk ceramic professional hair dryer	Beauty	5	0	0	N	Y	five stars	excelente	2015-08-15	NaN	2015-08-01
US	37383618	RTKNIPZHVDFQW	B007ROD3O2	614083399	salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available	Beauty	4	0	0	N	Y	good	good	2015-08-15	NaN	2015-08-01
US	23458206	RYDDWEFO1455V	B00SKQFT4I	593915883	xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony)	Beauty	5	1	2	N	Y	girls 2nd best electronic friend	needed a new dryer and have been shopping around for a while ive looked at this one online a few times but couldnt justify the price then it went on sale and i jumped on it just got it first use its not silver like the one pictured but i didnt buy it for color so i dont care mine is kind of a gunmetal black beautifully packaged easy to understand directions switches and they should be im drying my hair not launching a rocket into space a bit heavier than my last dryer but not uncomfortable i did notice a really mild chemical odor but i was using the dryer on its highest setting and im guessing it had to do with the casing heating up the odor did go away and it was never overpowering and didnt make me think the dryer was going to explode in my hand or anything the dryer did not dry my thick midback length hair in 5 minutes as was claimed by another reviewer i think but it did significantly decrease my drying time took about 22 minutes down from 4050 and would still have damp spots and that was with a little extra time fiddling around styling becausemy hair looks awesome seriously i could be in a hair products commercial right now im not kidding i feel like my gorgeous hair is going to waste just sitting inside writing an amazon review but this baby deserves it so i sat right down to do it i would have never believed a dryer would make so much difference otherwise id have bought this ages ago but truly i look like i just walked out of the salon i want to stockpile these so i never have to live without it this was a phenomenal deal on sale but i would pay full price and then some knowing what i know now	2015-08-15	0.5	2015-08-01
